name                         ,url                                                    ,id
Vinny Rivera                 ,https://open.spotify.com/artist/16KwTAKkQMkBVS0Fuz2vpt ,16KwTAKkQMkBVS0Fuz2vpt
Voz A Voz                    ,https://open.spotify.com/artist/0gp7iviru0HlUR7yGmiLJ7 ,0gp7iviru0HlUR7yGmiLJ7
Wander Manuel                ,https://open.spotify.com/artist/4apCelUAqQov93GxuSJFoC ,4apCelUAqQov93GxuSJFoC
Wellington Toribio           ,https://open.spotify.com/artist/4CCZi4dDJmy1crU8XnBzpc ,4CCZi4dDJmy1crU8XnBzpc
Willy Castro                 ,https://open.spotify.com/artist/2xJrqBSd0TZYSqzzvL4Mbk ,2xJrqBSd0TZYSqzzvL4Mbk
Willy Castro (El Rey Joven)  ,https://open.spotify.com/artist/0f9uBeiFz3GqxmLRGR7a6c ,0f9uBeiFz3GqxmLRGR7a6c
Wladi Paz                    ,https://open.spotify.com/artist/2gEhhxjvyOtFAcrIGJrb2e ,2gEhhxjvyOtFAcrIGJrb2e
Xtreme                       ,https://open.spotify.com/artist/47bVt95bvBMpmJFWoyhH0C ,47bVt95bvBMpmJFWoyhH0C
Yenddi                       ,https://open.spotify.com/artist/4pergvNsYlbWJg7TX6ISbp ,4pergvNsYlbWJg7TX6ISbp
Yoskar Sarante               ,https://open.spotify.com/artist/5VcamBo0Goh74iFQDqj6Q4 ,5VcamBo0Goh74iFQDqj6Q4
Yunel                        ,https://open.spotify.com/artist/0mTBRMGmIlPdcYyXUrG6A1 ,0mTBRMGmIlPdcYyXUrG6A1
Zacarias Ferreira            ,https://open.spotify.com/artist/1LKPL2O3vA3ozNsmshDg3o ,1LKPL2O3vA3ozNsmshDg3o
Álvaro Ríos                  ,https://open.spotify.com/artist/3w33wRQKOeeiJGAbfyBpf2 ,3w33wRQKOeeiJGAbfyBpf2
